pglmmFPR,pglmmFPR2,glmnetFPR,glmnetPCFPR
0.18482506315197025,0.213832646156813,0.29834986145864645,0.3159756904762125
0.03860358690856156,0.05569543529828575,0.0981159094002948,0.057520353464148556
0.04562382936018721,0.07671769325579786,0.11990561100509547,0.127963296222945
0.07969037733508516,0.11038186556355062,0.19162777334845632,0.2557272732573672
0.03905158852524328,0.06797212536781023,0.09603204529907539,0.0991501655056325
0.10316478270216028,0.16446254468966345,0.2456026678085904,0.2563152832338514
0.09480866615508511,0.13496455643234564,0.2118770920456469,0.21415057642124924
0.045723449191747347,0.0766508769337619,0.12862146965907542,0.11003780433316564
0.07080513425787764,0.10235158125711143,0.1704058019734901,0.16349557269980394
0.09037214084472647,0.13224729065653457,0.2262560901055895,0.17944208869847011
0.26055891934860037,0.24236755879863742,0.3904386450668172,0.5337734517792472
0.1589497251350179,0.21574893313971907,0.3596239480952275,0.4733138188647613
0.042950225127140695,0.07250683134310715,0.12704308639758324,0.18858668941746842
0.27727881312209457,0.27544439150454103,0.4783501258684053,0.5074412127644938
0.07994924503106977,0.116470575524169,0.18333562109733548,0.15775890271745996
0.09149523080066718,0.12642292926958487,0.22340100677425154,0.24772488456025255
0.17837179562515187,0.22419106171763883,0.3766771075022848,0.30458858973511105
0.03183092982833142,0.047330816973976925,0.0987620873514312,0.08618720431698172
0.12480892367029528,0.24787154589554372,0.33983095957123655,0.2855883073907355
0.03178557438873127,0.052481838345449346,0.08339974158517398,0.0629179967312472
0.6256658785541365,0.704562747844712,0.8281252205776852,0.8265097492329845
0.1531378259292726,0.16971445384896175,0.26356910277374024,0.35268248049582834
0.061083114821227164,0.11523769822638208,0.20029117042810446,0.16742940520087105
0.1307569447063659,0.23770326279279874,0.3244898161870677,0.4542965360681054
0.05892689615714805,0.0971315270397175,0.14915102619800505,0.23489547588399223
0.14427691937175557,0.20743821185377004,0.31327069640677957,0.38090544732657267
0.47958824241867476,0.5111241796953226,0.6760720696492825,0.7639513896466594
0.037254009130372724,0.05939049711508769,0.1014485658508276,0.11826419571411442
0.16680344523871138,0.23453839585350753,0.3690531185295704,0.34349571394739414
0.24837492208848366,0.4043800449108315,0.5377811975018576,0.5992842046629694
0.08852056774920436,0.10148325640264884,0.13961798794587185,0.228633894820083
0.06657404540297503,0.08108842641899464,0.13701112077948546,0.20212866524922976
0.02564313352267066,0.041235779575872634,0.06927127563534843,0.0830177760695227
0.48188695690151434,0.5454680572903016,0.6822357443074102,0.7563563776991509
0.2001118949035625,0.28878883239849507,0.441276706947975,0.48342580749013814
0.1006084286559346,0.1219349319474448,0.23215652048788304,0.2785699335580721
0.12168510471702622,0.1339832185689812,0.23794056976639308,0.30079290481626336
0.20787753134536993,0.32967632399139807,0.4630361467003849,0.5764167826178288
0.20731779479829754,0.2400508563046362,0.4055407087660298,0.5199340004056257
0.11271960073466353,0.10673506754585795,0.17257490238845477,0.15442903984598133
0.15256956074636271,0.12165288387869078,0.3200846178954418,0.3273256954999459
0.2570926534800334,0.22551370921753577,0.4490020480106548,0.3841518831254578
0.3274249868049457,0.23008476930944505,0.4230527166912507,0.4704698228768491
0.37749317945496547,0.2744754299338326,0.4694444901705912,0.462849612029269
0.3638401909202022,0.2077362526528936,0.43503041615912896,0.5273183486886455
0.3234970767987963,0.2092023214648342,0.47486533421309096,0.5043522195235483
0.5260951476235177,0.35545124250874655,0.6228094353455108,0.7083997076836943
0.27353175002778796,0.20031979799399235,0.4199760554681111,0.46874104790100457
0.23685796229417613,0.20188428878406642,0.3985845889384122,0.39765242457129185
0.31916991907036146,0.19117487207491482,0.4465913548989097,0.45426629752014985
0.20638013230041302,0.13867005749506348,0.32110180666040705,0.3975099580384132
0.35778806941598745,0.29661664159431644,0.49828592412890654,0.5145248250491171
0.44784251190512614,0.28469661333581286,0.5562589918160732,0.5684502788885302
0.32775518832000866,0.19567331826562184,0.45186704695876345,0.4580875752369019
0.1757416385649804,0.13776100280474476,0.2632962172705868,0.3246479645159163
0.24992971454694501,0.2025307425204586,0.41171170855248507,0.43692138515222123
0.3249900440737411,0.2203051551446761,0.44798920117215507,0.5927758591844015
0.3936321524900932,0.32403368820089357,0.5303386616648954,0.6262945934141809
0.37461621734938116,0.24968556427183497,0.5095930054588191,0.5201340626544958
0.1662437309354339,0.14466764228567314,0.3114670778472427,0.3335971939512298
0.4838707822283183,0.29809205470375727,0.5915832687625568,0.4622018060796869
0.07565653612834437,0.09005583435212927,0.20294357231410193,0.14137570934830682
0.433721407637832,0.34843846986225224,0.5604645183321274,0.6594247284685315
0.15674309749977045,0.12826158779098956,0.30027719305275635,0.33777165246949836
0.28535174846544864,0.19107762226028968,0.4128418564268215,0.4584523242991028
0.37455190262604043,0.23746858802308324,0.48527118093762656,0.5783848168060506
0.2558933029059185,0.16140098449336268,0.38531458641062666,0.48191230938564605
0.2961730806368549,0.23149336515793262,0.40948969376529404,0.35211831543962474
0.30955266755952554,0.26647321622466447,0.4808119549510871,0.4204159085225591
0.04513760147078354,0.07797843466834464,0.12233909083023345,0.056202050029128814
0.03939776154483839,0.07269866468122531,0.09976340971059487,0.11327663011954685
0.02597542993750596,0.06708497066267653,0.10970799180322473,0.05020986897276463
0.14500329473614862,0.10793453508936182,0.25200878204007704,0.29033758327488124
0.3965212421403395,0.26894087470805805,0.5259648599030908,0.5304932824992746
0.2696710710426573,0.24595420801045975,0.4178777790621236,0.5286390900873637
0.3123822969499999,0.20339218068813222,0.43843379630748397,0.45438224569707863
0.27366620007787446,0.20928041988542107,0.3991849667941457,0.3967687347527923
0.07178081913677138,0.12298334810138838,0.18695853945907728,0.11199337145699237
0.050025255277277775,0.06236773536300286,0.10881163221661727,0.10584018050945439
0.06690274124877567,0.11658945024459427,0.14238028386623208,0.10086964504357802
0.0487982823436911,0.07881419037865108,0.14325367753285426,0.09955416797300241
0.036979919361458925,0.061784932921414834,0.1033346100508069,0.0937302643448223
0.037512470104514,0.06290523108024207,0.10965960388820029,0.07412994167501669
0.06184070177302879,0.11705136798536676,0.18154043023377053,0.0974480616944036
0.0260388844420709,0.04158263696165241,0.07719803321861078,0.06137303291918208
0.3342247764975332,0.2560363693823796,0.44300238011150594,0.5049209194606964
0.10389973678947732,0.09906091943199624,0.18462403925548115,0.17879614719081183
0.17707708998422894,0.2580896497656312,0.35125766988714546,0.20708704361151714
0.13013389536616798,0.13564821463512483,0.2332561027516699,0.23219575098944
0.045928722156262966,0.06244220220230268,0.11642690826909455,0.0864720733602334
0.07697545279452125,0.10785473835337456,0.1845933577733295,0.09924299483450026
0.07154435806781824,0.12941572932240392,0.19619481401686506,0.13713840708386363
0.10687693429147534,0.2229555055369796,0.2869919919236228,0.21253459218968354
0.09501542831824855,0.13412642399564328,0.2610417929246845,0.13037486990710495
0.046026952664277185,0.05720036907781844,0.11983464069033324,0.1070457864641805
0.038551072519031754,0.05645483978229063,0.10062888510097465,0.05570388047450216
0.17282263110638924,0.1949433343464792,0.31259273177191865,0.29370756444321316
0.3008534957072167,0.3827681830347995,0.5071693130054562,0.4240248188638643
0.4475057235166027,0.4362981460880305,0.589238067420098,0.6017463197515767
0.06411647509107926,0.09003340789191935,0.16544693934732324,0.08527963043488634
